"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.54140736854096e-33,1.8854861590196,0.368,0.099,5.95527988670203e-29,"0","Dclk2"
3.03618854815184e-33,1.96355266629941,0.302,0.066,7.11470062488421e-29,"0","Egr2"
3.04942516947514e-33,1.14114817125911,0.648,0.302,7.1457179996311e-29,"0","Ept1"
3.93177343505664e-33,0.890949408817781,0.492,0.166,9.21332469036823e-29,"0","Kl"
4.52750551385072e-33,1.88371191759117,0.359,0.093,1.06093036706064e-28,"0","Dync1i1"
5.21307913597365e-33,1.06872208158396,0.749,0.411,1.2215808339327e-28,"0","1500012F01Rik"
7.36828971871525e-33,0.980892909110852,0.743,0.38,1.72661132978655e-28,"0","Nt5dc2"
1.05843302776334e-32,0.885312480313284,0.921,0.555,2.48022611395784e-28,"0","Syt7"
1.30580924795036e-32,1.80354844489903,0.432,0.146,3.05990281072207e-28,"0","2610019E17Rik"
1.42743459813402e-32,1.75490521666462,0.502,0.19,3.34490749380744e-28,"0","Ikzf4"
1.46130535159332e-32,1.07765709584173,0.616,0.272,3.42427683038862e-28,"0","Nlgn2"
1.51591209659753e-32,0.317352152833518,0.406,0.116,3.552236815957e-28,"0","Pcp4l1"
1.59428793107232e-32,0.496961427214635,0.971,0.798,3.73589490888176e-28,"0","Rpl39"
1.710714189304e-32,0.577974007423131,1,0.914,4.00871655979605e-28,"0","Calm1"
1.90614211952318e-32,0.969929846416335,0.727,0.366,4.46666282867866e-28,"0","Mapk15"
2.29842195417477e-32,0.696216244820599,0.981,0.562,5.38589216521775e-28,"0","Neurod1"
2.69166445879078e-32,0.932118321771157,0.863,0.564,6.30737732628443e-28,"0","Polr2g"
2.75888343859153e-32,0.610624191368986,0.987,0.717,6.46489156165154e-28,"0","5330417C22Rik"
3.71229334806493e-32,0.687188496954066,0.962,0.795,8.69901700252056e-28,"0","Rps27l"
4.28092196292587e-32,1.05255763114584,0.863,0.516,1.00314844357242e-27,"0","Cenpv"
5.09222841142438e-32,2.24322109166234,0.362,0.101,1.19326188364907e-27,"0","Sh3bgr"
5.55879663072727e-32,0.747444133000393,0.613,0.244,1.30259281447832e-27,"0","Sgce"
6.28789639838997e-32,0.925037065714184,0.857,0.448,1.47344276303472e-27,"0","Ociad2"
8.47359329688341e-32,0.491553566714293,1,0.955,1.98561711725869e-27,"0","Rplp0"
1.72923567142533e-31,1.9208933016988,0.283,0.063,4.05211794885098e-27,"0","Cldn11"
3.16624198718536e-31,0.687258106968122,0.975,0.804,7.41945484857146e-27,"0","Hint1"
3.70256532921152e-31,0.714737567991662,0.994,0.619,8.67622133594135e-27,"0","Mtap1b"
3.90809327751424e-31,1.43015764460571,0.711,0.431,9.15783497719912e-27,"0","Mthfs"
4.3626023664967e-31,0.902262712160514,0.968,0.851,1.02228861254117e-26,"0","Slc25a5"
5.0607349338843e-31,0.874809790421056,0.695,0.339,1.18588201705711e-26,"0","Stard5"
8.9394826088507e-31,0.871707169646192,0.838,0.502,2.09478895973198e-26,"0","Tox3"
1.00210820919349e-30,0.792029381791836,1,0.8,2.3482401666031e-26,"0","Ccnd2"
1.12831147686386e-30,0.895271744213176,0.93,0.585,2.64397228373508e-26,"0","Mageh1"
1.14762628292852e-30,1.3587495383794,0.813,0.529,2.68923266878641e-26,"0","Dynlt1f"
1.17122016565747e-30,1.39509428178929,0.546,0.237,2.74452021418514e-26,"0","Nostrin"
1.33469878457955e-30,0.572309815438599,0.663,0.299,3.12759966190527e-26,"0","St6gal1"
1.81961631344446e-30,0.495412640820458,0.997,0.926,4.2639069072944e-26,"0","Rpl10"
2.12958479662205e-30,0.630797710253305,1,0.882,4.99025605392446e-26,"0","Calm2"
2.4898200780851e-30,0.464682368222553,0.984,0.909,5.83439538897681e-26,"0","Rps9"
2.56117029811265e-30,1.42978944639442,0.59,0.268,6.00159035956737e-26,"0","Ifih1"
3.09797317373307e-30,0.66391804626477,0.632,0.277,7.25948053800871e-26,"0","Unc13a"
3.32427284688125e-30,0.272136443896054,0.565,0.244,7.78976856209684e-26,"0","Serpine2"
3.45158550130049e-30,0.704852766605284,0.981,0.787,8.08810030519744e-26,"0","Gabarapl2"
3.53623190556769e-30,0.583253709134007,0.978,0.787,8.28645222431676e-26,"0","Cox5b"
3.61298311665563e-30,0.934855722764781,0.702,0.332,8.46630333725913e-26,"0","St8sia3"
3.96621347660435e-30,1.27544227803592,0.683,0.381,9.29402803972698e-26,"0","Snhg3"
4.03548152601282e-30,0.790969087418754,0.94,0.679,9.45634385990585e-26,"0","Gnaq"
4.06903655956801e-30,0.481561483396954,0.749,0.365,9.53497337003573e-26,"0","Baiap3"
4.57807510992749e-30,1.10393442667224,0.835,0.553,1.07278034050931e-25,"0","Ppp1r15a"
4.80587349849489e-30,0.802859894653808,0.956,0.72,1.12616033690231e-25,"0","1810037I17Rik"
5.4643162125843e-30,0.75909766700879,0.743,0.367,1.28045321809488e-25,"0","Tox"
7.08197830609829e-30,0.899031671305512,0.889,0.601,1.65951997646801e-25,"0","Tbca"
9.32790306664496e-30,0.661064009620586,0.895,0.532,2.18580752560691e-25,"0","Slc38a4"
1.02414483508016e-29,0.663441624312071,0.924,0.633,2.39987859204333e-25,"0","0610010O12Rik"
1.23788206219042e-29,0.625576274316545,0.994,0.723,2.90072903633081e-25,"0","Tspan7"
1.54273563891525e-29,1.60730715871007,0.413,0.136,3.61509242267011e-25,"0","Kcnj6"
1.79634132095297e-29,2.12402829754215,0.267,0.058,4.2093666173891e-25,"0","Asb4"
1.95286640346741e-29,1.10471690825944,0.362,0.104,4.57615184324519e-25,"0","2310001H17Rik"
1.95955932671089e-29,0.593497093577722,0.971,0.801,4.59183537028163e-25,"0","Shfm1"
2.36207148349689e-29,0.921203246418186,0.81,0.515,5.53504210727826e-25,"0","Pbxip1"
3.22215312766669e-29,0.895193594373386,0.86,0.492,7.55047142406135e-25,"0","Rundc3a"
3.22239940288172e-29,1.00349136580107,0.511,0.198,7.55104852077273e-25,"0","Neurl1a"
3.34369149190973e-29,1.13058775562978,0.625,0.297,7.83527227299207e-25,"0","Dusp26"
3.65836447950931e-29,0.524242592041635,0.717,0.367,8.57264548483416e-25,"0","Snx18"
4.44782161055332e-29,1.08664458161736,0.441,0.157,1.04225803800096e-24,"0","Aatk"
5.91973048114973e-29,1.19883589188431,0.74,0.436,1.38717044364782e-24,"0","Hmgn5"
6.25783279035115e-29,0.877569654654999,0.886,0.612,1.46639795776298e-24,"0","Snrpe"
6.31574135613634e-29,0.769836336531762,0.632,0.286,1.47996767198343e-24,"0","Tmem130"
7.2567389691858e-29,1.03686785894094,0.803,0.527,1.70047164264931e-24,"0","2210013O21Rik"
7.38891921386387e-29,0.262626377101287,0.898,0.518,1.73144543938472e-24,"0","Vwa5b2"
7.64708943207714e-29,0.656752211784014,0.971,0.746,1.79194246661863e-24,"0","Prdx2"
1.03555634925799e-28,0.749547370291781,0.94,0.674,2.42661919321624e-24,"0","Sfr1"
1.07743880800875e-28,0.696880092494192,0.698,0.358,2.52476235880689e-24,"0","Tanc2"
1.23003521124676e-28,0.720147206637284,0.565,0.23,2.88234151051454e-24,"0","Bcl2"
1.31353733178333e-28,0.278717667961694,0.771,0.394,3.07801202956787e-24,"0","Prox1"
1.40958278168225e-28,0.863976582299121,0.552,0.222,3.30307533231602e-24,"0","Uchl1"
1.8298764648165e-28,1.34267052850998,0.606,0.294,4.2879495200045e-24,"0","Khdrbs3"
1.88963512104358e-28,0.633964093987385,0.943,0.725,4.42798197914142e-24,"0","2010107E04Rik"
1.91404408948476e-28,0.965350602823457,0.641,0.304,4.48517951488964e-24,"0","Syt5"
2.138442764102e-28,0.709699491497524,0.975,0.677,5.01101292912021e-24,"0","Dst"
2.1904973172491e-28,0.730833908682724,0.965,0.689,5.13299236350981e-24,"0","Nenf"
2.42733377060198e-28,1.01058382490054,0.724,0.414,5.68797122465161e-24,"0","Sgms1"
2.81736308875179e-28,0.969025891284751,0.803,0.462,6.60192692587207e-24,"0","C1qtnf4"
2.95707322354728e-28,0.867239397606633,0.565,0.24,6.92930968473835e-24,"0","Tnr"
3.28349226999141e-28,0.470475363231705,0.99,0.901,7.69420743627088e-24,"0","Rpl21"
3.58764958074421e-28,0.564506463435196,0.384,0.113,8.4069392625579e-24,"0","Gfra1"
3.58964980922858e-28,1.02126993815435,0.648,0.297,8.41162639796533e-24,"0","Mum1l1"
4.08999268328597e-28,0.68634605400924,0.79,0.444,9.58407985474402e-24,"0","Sdc2"
4.32133772275311e-28,0.445567658439506,0.981,0.876,1.01261906857274e-23,"0","Rpl28"
4.35702153840483e-28,0.571058744532513,0.984,0.471,1.0209808570944e-23,"0","Slc30a8"
4.43814838943534e-28,1.09659203365855,0.483,0.184,1.03999131209638e-23,"0","Gpld1"
4.71558803196387e-28,0.41758813993551,0.825,0.481,1.10500374353009e-23,"0","Pitpnc1"
4.81537656036431e-28,0.948308295999603,0.705,0.376,1.12838718939017e-23,"0","Rai2"
5.27583720581969e-28,0.725931263313887,0.956,0.61,1.23628693243973e-23,"0","Hmgn3"
5.37007314069575e-28,0.602180323637312,0.978,0.786,1.25836923905924e-23,"0","Pfdn5"
5.89057144918165e-28,0.628035191983114,0.908,0.531,1.38033760768674e-23,"0","Tmod2"
6.29468550324482e-28,0.959759851350788,0.86,0.596,1.47503365397536e-23,"0","Eif1a"
7.80863498777622e-28,0.692790880402122,0.921,0.676,1.8297974366856e-23,"0","Ndufa5"
9.54986358279536e-28,1.14127250896863,0.495,0.203,2.23781953335644e-23,"0","Rxra"
1.01201841429461e-27,0.714121212431603,0.965,0.775,2.37146275021655e-23,"0","Ptges3"
1.23640052649771e-27,0.583301338389049,0.968,0.779,2.89725735374209e-23,"0","Uqcrh"
1.29858892612407e-27,0.608337043620825,0.679,0.329,3.04298343058652e-23,"0","Rcn1"
1.34697243085713e-27,0.976275319429071,0.743,0.41,3.15636049722751e-23,"0","Syt11"
1.38193872321431e-27,0.912963271954365,0.857,0.596,3.23829701010809e-23,"0","Tceb1"
1.39136758783092e-27,1.0482380618678,0.727,0.428,3.2603916685642e-23,"0","Ddit3"
1.4284572662879e-27,0.67341080981673,0.803,0.477,3.34730391209244e-23,"0","5730469M10Rik"
2.30846513812941e-27,1.39754835053887,0.422,0.149,5.40942635817864e-23,"0","Arhgap6"
2.62817601272859e-27,1.37371743955543,0.448,0.163,6.1586048506269e-23,"0","Bcl11a"
3.01846676225747e-27,0.597117321265002,0.971,0.808,7.07317316399794e-23,"0","Sec61g"
3.33804780828726e-27,0.761875559956838,0.908,0.556,7.82204742915953e-23,"0","Ank"
3.35157955403131e-27,0.591847368370422,0.978,0.842,7.85375636896158e-23,"0","Rpl36al"
4.1991129590758e-27,0.574712321573658,0.848,0.474,9.83978139700232e-23,"0","Gpc4"
4.85985150489266e-27,0.823884233557584,0.292,0.073,1.1388090031415e-22,"0","Mctp2"
4.88509473023773e-27,2.01819475889922,0.41,0.148,1.14472424813661e-22,"0","Gpr85"
4.98401962073978e-27,0.631326619743394,0.981,0.838,1.16790531772795e-22,"0","Pnrc1"
5.5355838728915e-27,0.772514770225709,0.952,0.677,1.29715336893467e-22,"0","Pcbd1"
5.67109158275436e-27,0.61563112784852,0.765,0.414,1.32890689058683e-22,"0","Myo1b"
6.46672948468525e-27,0.339675324450893,0.968,0.775,1.51534872014629e-22,"0","Tsc22d1"
6.84166501909888e-27,1.0605946006365,0.425,0.15,1.60320736392544e-22,"0","Sim1"
7.24037207006331e-27,0.859675077827419,0.794,0.463,1.69663638717794e-22,"0","1500011B03Rik"
7.51900308624872e-27,1.14237526644234,0.486,0.196,1.76192799320066e-22,"0","Gspt2"
7.70118681479244e-27,0.427660117646452,0.619,0.288,1.80461910631031e-22,"0","Wnk4"
9.53246571532588e-27,0.801079068232264,0.876,0.565,2.23374269107231e-22,"0","Ubqln2"
1.36215015947692e-26,0.496055306002569,0.613,0.275,3.19192646870226e-22,"0","Sytl5"
1.4632818728001e-26,0.925938141453003,0.784,0.45,3.42890841253248e-22,"0","Btg3"
1.47425745030298e-26,0.512671106751967,0.981,0.864,3.45462748329497e-22,"0","Rps4x"
1.57867439129262e-26,0.981086522520431,0.765,0.48,3.69930770111599e-22,"0","2010107H07Rik"
1.88971415614991e-26,0.450031569300207,0.968,0.708,4.42816718210609e-22,"0","Pld3"
2.1384523140587e-26,0.975500364658732,0.8,0.505,5.01103530753374e-22,"0","Lyrm4"
2.31137289666123e-26,0.721153309525959,0.886,0.71,5.41624010874627e-22,"0","Zfp36"
2.36266414967566e-26,1.30504746008271,0.352,0.108,5.53643090193499e-22,"0","Sorcs2"
2.71762248647392e-26,0.907684683298378,0.822,0.538,6.36820477255434e-22,"0","Tmem107"
2.7214718358951e-26,0.499972715648846,0.99,0.898,6.377224953053e-22,"0","Rpl8"
2.95975993923875e-26,0.519948705462344,0.597,0.259,6.93560546561817e-22,"0","Kcnh6"
2.97683507354071e-26,0.96917195916833,0.702,0.366,6.97561762782795e-22,"0","Rims2"
2.98971331019934e-26,0.524039803761958,0.975,0.847,7.00579519979011e-22,"0","Rpl10a"
3.07640635770454e-26,0.516523588315374,0.981,0.881,7.20894301800904e-22,"0","Gnb2l1"
3.10491786700053e-26,0.760395466575126,0.924,0.663,7.27575403774234e-22,"0","Mrps33"
3.80577864561031e-26,1.22993532671318,0.533,0.236,8.91808110025863e-22,"0","Osbpl6"
4.20470000947344e-26,1.9423165122541,0.251,0.057,9.85287353219912e-22,"0","1700006F04Rik"
4.95068198504603e-26,0.466806751539659,0.997,0.906,1.16009330955584e-21,"0","Rps3"
5.07637914340896e-26,0.564549786902222,0.902,0.666,1.18954792467502e-21,"0","Hist1h1e"
5.8047562249406e-26,0.9861772765186,0.74,0.43,1.36022852619033e-21,"0","5430417L22Rik"
6.1919641768423e-26,0.774686144034268,0.654,0.316,1.45096296555946e-21,"0","Ugt2b34"
8.33812039382042e-26,0.795096488677762,0.87,0.558,1.95387175188394e-21,"0","Golt1b"
9.2757443547694e-26,0.569430268872178,0.768,0.427,2.17358517465311e-21,"0","Unc79"
1.03133910479356e-25,1.30636035408165,0.489,0.2,2.41673692426275e-21,"0","Zfp651"
1.12459009156003e-25,0.913950771357197,0.8,0.476,2.63525196155262e-21,"0","Zfp612"
1.30724775913019e-25,1.45869373545375,0.298,0.083,3.06327367396978e-21,"0","Npas4"
1.42425725189293e-25,1.0167220155483,0.737,0.445,3.33746201836071e-21,"0","Ppa1"
1.724834854521e-25,0.759675714650203,0.905,0.677,4.04180551459906e-21,"0","Ndufb6"
1.81567219749315e-25,1.16397441609648,0.559,0.267,4.25466466038569e-21,"0","Gpr142"
1.97003282764972e-25,0.459117200106661,0.987,0.861,4.61637792503158e-21,"0","Rpl24"
1.97455657359858e-25,0.339766955061267,0.841,0.495,4.62697841891354e-21,"0","Bambi"
2.28429818803032e-25,0.778443803781074,0.746,0.423,5.35279594401146e-21,"0","Fmn2"
2.34081250762825e-25,0.805652836915624,0.889,0.586,5.48522594912529e-21,"0","Ccdc104"
2.37164268092507e-25,0.855913768529225,0.908,0.643,5.55747029421172e-21,"0","Zcrb1"
2.62190139582346e-25,1.03026402522614,0.375,0.127,6.14390154083312e-21,"0","Thbs3"
2.90760721673997e-25,0.3590270040731,0.603,0.297,6.81339599098677e-21,"0","Spry2"
3.00315980533951e-25,0.539261222456966,0.698,0.367,7.03730437185207e-21,"0","Lpin2"
3.60700223728773e-25,0.811532686074409,0.876,0.602,8.45228834263634e-21,"0","Smc6"
4.51471941983022e-25,0.583929600581375,0.978,0.787,1.05793420164882e-20,"0","Uqcrb"
4.55010631929711e-25,0.738826382615096,0.883,0.677,1.06622641380089e-20,"0","Mrpl33"
5.05902334189254e-25,1.16982624337533,0.502,0.215,1.18548093970568e-20,"0","Rragb"
5.10748639941284e-25,0.455590801589189,0.987,0.905,1.19683728797441e-20,"0","Rps2"
5.35476831624499e-25,0.699737239060247,0.876,0.622,1.25478285954569e-20,"0","Churc1"
5.86331383065284e-25,1.03347906041366,0.425,0.162,1.37395032993688e-20,"0","Slc16a11"
6.23345450627641e-25,1.93029390613132,0.254,0.06,1.46068539445575e-20,"0","Fam184b"
7.18655383009321e-25,2.08280742114069,0.378,0.137,1.68402515900574e-20,"0","Elmod1"
7.23786977601042e-25,1.08810966732258,0.603,0.294,1.69605002461252e-20,"0","Pgap1"
7.3046512649933e-25,0.70624906534301,0.448,0.17,1.71169893092588e-20,"0","Dclre1c"
1.01888055147904e-24,0.496587019009922,0.717,0.379,2.38754279628084e-20,"0","Nfasc"
1.06329360485689e-24,0.617048535624571,0.546,0.224,2.49161590426114e-20,"0","Cldn6"
1.13992408014404e-24,0.802418006969026,0.825,0.544,2.67118409700153e-20,"0","Scoc"
1.1536221202256e-24,0.521311718628898,1,0.937,2.70328271432466e-20,"0","Rpl4"
1.22038109661808e-24,1.26779027595405,0.613,0.314,2.85971902370515e-20,"0","Cep70"
1.34791534321879e-24,0.628636587749458,0.978,0.834,3.15857002376458e-20,"0","Eef1g"
1.57822856316484e-24,1.95224348721009,0.317,0.098,3.69826299206418e-20,"0","Dmrtc1a"
1.61018365465539e-24,0.840161462978955,0.632,0.341,3.77314335795399e-20,"0","Wdr89"
1.67453278181719e-24,0.696521224193867,0.844,0.513,3.92393266763222e-20,"0","Runx1t1"
1.70096699229291e-24,0.522949527541844,0.975,0.824,3.98587595303998e-20,"0","Cox6b1"
1.71854141092553e-24,0.517806020711062,0.978,0.837,4.02705808822179e-20,"0","Rps6"
2.11532105679147e-24,0.291144203350301,0.978,0.871,4.95683183237946e-20,"0","Rps11"
2.28556488584646e-24,0.643489874438731,0.337,0.103,5.35576419700402e-20,"0","Syt9"
2.82416990797819e-24,0.685052896075245,0.949,0.747,6.61787734536529e-20,"0","Dynlrb1"
2.92995201555561e-24,0.738139759966904,0.778,0.468,6.86575655805145e-20,"0","Rmnd5a"
3.07876252431147e-24,0.525262567243381,0.994,0.874,7.21446422321908e-20,"0","Mrfap1"
3.58865165355194e-24,0.479775190110332,0.987,0.865,8.40928741976826e-20,"0","Rpl7"
3.71214098490025e-24,0.686244130582752,0.943,0.662,8.69865996991675e-20,"0","Psip1"
4.05822339109035e-24,0.90070065710875,0.806,0.513,9.50963487234202e-20,"0","Bex4"
4.27119958160835e-24,0.528975742672714,0.34,0.105,1.00087019795829e-19,"0","Thsd7a"
4.37934838785785e-24,0.843579335607021,0.867,0.6,1.02621270772673e-19,"0","AI597468"
5.51623661697211e-24,0.777967374178923,0.689,0.363,1.29261972645508e-19,"0","Myt1"
6.59305468207179e-24,0.758498111410167,0.857,0.606,1.54495050364988e-19,"0","Pdcd5"
7.14418622646723e-24,0.683743512579554,0.949,0.737,1.67409715844807e-19,"0","H2afz"
7.38314838111445e-24,0.719987270611922,0.917,0.612,1.73009316014655e-19,"0","Gstz1"
7.69491958529299e-24,0.463927132026527,0.514,0.237,1.80315050642171e-19,"0","Slc24a5"
8.1904878127442e-24,0.596290936886009,0.997,0.938,1.91927700916035e-19,"0","H3f3b"
8.5323965680687e-24,0.633152690470772,0.987,0.768,1.99939648779554e-19,"0","Ubl3"
8.66100848025815e-24,0.624497232535454,0.978,0.755,2.02953411717889e-19,"0","Slc25a4"
9.2717058011536e-24,0.854321279931407,0.768,0.487,2.17263882038432e-19,"0","Rpl26"
1.03398665390556e-23,0.798337235191928,0.81,0.445,2.4229409260969e-19,"0","Efcab1"
1.24826726056388e-23,1.2173012597283,0.711,0.448,2.92506467167934e-19,"0","Srf"
1.47347181534069e-23,0.955874830396585,0.667,0.366,3.45278650488783e-19,"0","Socs3"
1.48108606408216e-23,1.00934504624655,0.552,0.257,3.47062897396373e-19,"0","Zcchc3"
1.48249650456658e-23,0.528781070301057,0.997,0.902,3.47393405915087e-19,"0","Gm1821"
1.56381689331294e-23,0.624145522179101,0.968,0.731,3.66449212610022e-19,"0","2900010M23Rik"
1.6714602750288e-23,0.699756662106548,0.768,0.476,3.91673286247499e-19,"0","Irf1"
1.80739455893817e-23,0.410017607693101,0.578,0.252,4.23526766995982e-19,"0","Cx3cl1"
1.97466203325878e-23,0.545902109661228,0.956,0.756,4.62722554253529e-19,"0","Slc3a2"
1.99909238497919e-23,0.547178638200472,0.937,0.71,4.68447318572174e-19,"0","Glud1"
2.16385510268499e-23,1.3200130489813,0.47,0.207,5.07056166212173e-19,"0","Rgs17"
2.65547033740392e-23,0.80047823590251,0.768,0.503,6.2225636416386e-19,"0","Setd8"
4.11760563232691e-23,0.607924412452275,0.93,0.664,9.64878527823164e-19,"0","Brd8"
4.37496377291857e-23,0.357935800267786,0.997,0.883,1.02518526090801e-18,"0","Bsg"
4.94213885992248e-23,1.40616650283756,0.517,0.248,1.15809139904564e-18,"0","Pdgfrl"
6.41114718551538e-23,1.04545043683187,0.438,0.182,1.50232411998182e-18,"0","3110082I17Rik"
6.78025923182734e-23,0.516785566577904,0.784,0.488,1.5888181457941e-18,"0","Pbx1"
7.38201497794421e-23,0.807525508721847,0.886,0.649,1.72982756978167e-18,"0","Arl3"
7.46779326062353e-23,0.489540712344485,0.759,0.431,1.74992799476191e-18,"0","Cadps"
7.94148121445899e-23,0.681553233398476,0.87,0.599,1.86092729298418e-18,"0","Wbp11"
8.21650365814321e-23,1.30612257631469,0.432,0.176,1.9253733022127e-18,"0","Riiad1"
8.89955815963668e-23,0.625139295035311,0.924,0.701,2.08543346354766e-18,"0","Psme2"
9.39320012528953e-23,0.323250766215147,1,0.901,2.2011085853591e-18,"0","Rpl18"
9.44195404981803e-23,1.45412058579186,0.276,0.078,2.21253309249386e-18,"0","Nudt10"
9.47429532944328e-23,0.607107088185846,0.94,0.685,2.22011162454844e-18,"0","Pcnp"
1.02442921693017e-22,1.57639959914302,0.473,0.205,2.40054498403246e-18,"0","Pde1c"
1.12010698584068e-22,0.508877106664201,0.965,0.631,2.62474669992047e-18,"0","Il6ra"
1.19355200219965e-22,0.50803918461,0.876,0.593,2.79685040675444e-18,"0","Chchd7"
1.2907801941463e-22,0.597759836562889,0.943,0.637,3.02468522894303e-18,"0","Ids"
1.29581739810281e-22,0.818718246972689,0.806,0.531,3.03648890897432e-18,"0","Pam16"
1.32488486788411e-22,0.604443669642291,0.965,0.773,3.10460271091283e-18,"0","Ubl5"
1.38526535444732e-22,0.72592343282719,0.921,0.657,3.2460923050764e-18,"0","Nhp2l1"
1.51706135082931e-22,0.624532277665918,0.727,0.43,3.55492986339833e-18,"0","Mafg"
1.5241654150715e-22,0.639223053204554,0.911,0.69,3.57157681713704e-18,"0","Ube2l3"
1.55369600471355e-22,0.353967290546647,0.813,0.509,3.64077584784525e-18,"0","Dync2h1"
2.01216696561332e-22,0.622404783470079,0.778,0.475,4.7151108505217e-18,"0","Zfp704"
2.25651946760994e-22,0.552044315618536,0.962,0.757,5.28770206845037e-18,"0","Ndufs6"
2.76560093968806e-22,0.686418515048813,0.911,0.648,6.48063268197103e-18,"0","Acat1"
2.80475783833817e-22,0.478410509314228,0.981,0.829,6.57238904257783e-18,"0","Atp5h"
3.24338583061339e-22,0.591057447604268,0.448,0.183,7.60022601687636e-18,"0","Agpat4"
